Timestamp;a;b;q;d;hElAngle;hElvelocity
2489000;-1459;1133;528;1445;-23337;42
2490000;-1363;653;527;1199;-21129;42
2491000;-1091;685;133;1089;-19005;42
2492000;-1059;365;91;947;-16963;42
2493000;-963;381;-16;985;-14617;42
2494000;-787;125;-11;891;-12409;42
2495000;-691;-419;352;1263;-9409;42
2496000;-131;-819;544;839;-6689;42
2497000;45;-995;504;1037;-4749;42
2498000;589;-675;677;246;-2525;42
2499000;621;-1123;641;948;-301;42
2500000;845;-1203;536;1285;1923;42
2501000;717;-1315;439;1315;3040;42
2502000;1261;-1827;438;1927;5011;42
2503000;1693;-1955;628;2140;7239;42
2504000;1885;-1987;247;2148;9447;42
2505000;1597;-1459;2;1831;12441;42
2506000;1341;-35;812;1095;15159;42
2507000;1021;125;534;1011;17363;42
2508000;781;93;285;1062;19865;42
2509000;765;445;627;1092;21811;42
2510000;397;381;283;596;24551;42
2511000;-67;669;470;397;26947;42
2512000;-291;413;386;165;29183;42
2513000;-659;557;684;526;31423;42
2514000;-451;669;451;688;-31873;42
2515000;-579;525;629;462;-30329;42
2516000;-835;861;676;786;-28309;42
2517000;-1011;909;713;965;-26089;42
2518000;-1091;861;563;999;-23881;42
2519000;-1155;749;521;1109;-21673;42
2520000;-1139;653;196;874;-18937;42
2521000;-643;381;45;637;-16904;42
2522000;-643;-115;574;795;-14529;42
2523000;-531;-291;424;694;-12289;42
2524000;-323;-563;521;754;-10049;42
2525000;-131;-739;564;808;-8147;42
2526000;-83;-963;595;1028;-5869;42
2527000;45;-1075;530;1128;-3506;42
2528000;253;-1347;516;1427;-1421;42
2529000;541;-947;782;626;803;42
2530000;1021;-995;787;802;2883;42
2531000;1245;-1203;714;1436;5198;42
2532000;1341;-1539;500;1598;7283;42
2533000;1437;-1363;422;1585;9507;42
2534000;1405;-1267;-84;1452;12367;42
2535000;1053;-51;717;998;15081;42
2536000;1021;189;974;1007;17051;42
2537000;605;-131;179;646;19589;42
2538000;637;253;252;517;21563;42
2539000;541;541;312;401;23639;42
2540000;77;749;499;803;25823;42
2541000;-3;541;375;440;28063;42
2542000;61;1005;388;1073;30303;42
2543000;-291;877;484;798;32543;42
2544000;-787;845;765;512;-30813;40
2545000;-915;1309;614;1075;-28383;40
2546000;-1235;1037;750;979;-26628;40
2547000;-1331;861;767;1059;-24333;40
2548000;-963;1101;56;1214;-22173;40
2549000;-1171;317;554;1026;-19821;41
2550000;-995;109;694;938;-17721;41
2551000;-883;29;597;910;-15409;41
2552000;-579;-131;412;922;-13233;41
2553000;-643;-323;427;935;-11057;41
2554000;-467;-611;454;1001;-8761;40
2555000;-387;-659;409;778;-6557;40
2556000;173;-707;481;580;-4397;40
2557000;189;-1443;618;1386;-2237;40
2558000;493;-1571;678;1460;-77;40
2559000;877;-1795;653;1687;2025;40
2560000;1005;-1827;480;1727;4355;40
2561000;1517;-1811;560;1874;6515;40
2562000;1533;-1651;402;1753;8675;40
2563000;1581;-1315;457;1629;10700;40
2564000;1597;-787;514;1392;13415;40
2565000;1501;-3;1155;1364;15703;40
2566000;1277;125;823;1378;17859;40
2567000;1261;13;476;1431;20019;40
2568000;989;109;24;1178;22314;40
2569000;733;493;377;1261;24391;41
2570000;253;1053;784;1250;26783;41
2571000;-19;1261;694;1220;28959;41
2572000;-419;1421;720;1236;31135;41
2573000;-995;1565;965;1292;-31681;42
2574000;-1187;1581;898;1327;-30001;42
2575000;-1363;1245;1002;1249;-27785;42
2576000;-1443;1357;803;1315;-25577;42
2577000;-1411;1053;610;1227;-23369;42
2578000;-1283;637;497;1125;-21161;42
2579000;-1315;413;678;1194;-19013;42
2580000;-1363;-163;943;1262;-16687;42
2581000;-979;333;132;979;-14755;42
2582000;-899;61;267;995;-12409;42
2583000;-803;-675;604;1206;-9181;42
2584000;-3;-819;632;700;-6657;42
2585000;141;-803;560;707;-4573;42
2586000;429;-835;515;603;-2193;42
2587000;541;-611;644;400;47;42
2588000;493;-867;400;711;2287;42
2589000;605;-835;406;780;3144;42
2590000;1149;-1539;620;1594;5019;42
2591000;1517;-1795;561;1902;7255;42
2592000;1693;-1955;78;1965;9739;42
2593000;2061;-947;771;1777;12655;42
2594000;989;-211;409;781;15463;42
2595000;589;157;414;593;17679;42
2596000;397;173;399;469;19919;42
2597000;237;157;257;308;22019;42
2598000;45;397;382;373;24063;42
2599000;77;541;513;584;26179;42
2600000;-131;797;460;664;28391;42
2601000;-211;813;455;513;30599;42
2602000;-531;957;461;1202;-32729;42
2603000;-675;1101;574;898;-30497;42
2604000;-627;1117;272;1155;-27977;42
2605000;-771;1053;152;1007;-26017;42
2606000;-899;541;632;747;-23777;42
2607000;-947;381;670;711;-21537;42
2608000;-931;429;185;696;-19501;42
2609000;-979;-51;753;801;-17341;42
2610000;-851;-163;695;865;-15117;42
2611000;-659;-275;568;782;-12893;42
2612000;-451;-691;688;1012;-10669;42
2613000;-163;-707;530;655;-8301;41
2614000;-83;-691;341;754;-6190;41
2615000;109;-867;498;896;-3861;41
2616000;301;-739;563;605;-1669;41
2617000;477;-867;543;701;523;41
2618000;637;-1459;421;1519;2367;42
2619000;1197;-1411;683;1470;4479;42
2620000;1405;-1507;633;1566;6707;42
2621000;1453;-1299;506;1501;8931;42
2622000;1565;-1059;483;1517;11155;42
2623000;1613;-243;806;963;13655;41
2624000;1021;-355;400;961;15935;41
2625000;941;-115;252;934;18123;41
2626000;477;-147;-7;605;20315;41
2627000;605;205;246;750;22507;41
2628000;413;669;551;1272;24931;42
2629000;157;781;463;987;26855;42
2630000;125;1325;541;1441;29063;42
2631000;-131;1693;426;1741;31271;42
2632000;-547;1709;551;1331;-32057;42
2633000;-1331;1309;1273;803;-29933;42
2634000;-1411;1437;965;1238;-27753;42
2635000;-1539;1293;743;1378;-25545;42
2636000;-1283;1181;211;1432;-23337;42
2637000;-1267;909;429;1099;-21129;42
2638000;-1139;477;1007;1155;-19005;42
2639000;-1203;61;669;1137;-16825;42
2640000;-1139;-99;638;1247;-14341;42
2641000;-1107;-275;539;1265;-12409;42
2642000;-899;-483;379;1263;-9409;42
2643000;-179;-771;490;668;-6961;42
2644000;125;-947;643;942;-4749;42
2645000;301;-1043;553;933;-2525;42
2646000;509;-1059;570;942;-301;42
2647000;685;-1379;492;1383;1923;42
2648000;733;-979;838;660;3091;42
2649000;1421;-1635;1078;1476;5011;42
2650000;1837;-1683;936;1830;7239;42
2651000;2045;-1555;633;1995;9447;42
2652000;1901;-1395;286;1797;12663;42
2653000;1133;-323;348;941;15293;42
2654000;925;-371;240;823;17363;42
2655000;749;-211;-99;694;19587;42
2656000;557;-131;55;478;21672;42
2657000;109;573;438;670;24443;42
2658000;-35;605;498;226;26803;42
2659000;-451;605;624;300;29039;42
2660000;-387;957;318;983;31139;42
2661000;-611;557;585;266;-32017;42
2662000;-675;669;721;481;-30341;42
2663000;-1043;957;480;1266;-28277;42
2664000;-979;909;622;919;-26045;42
2665000;-755;1229;-28;1229;-23682;42
2666000;-1043;557;511;894;-21597;42
2667000;-1011;349;618;930;-19073;42
2668000;-1011;-387;1043;940;-16888;42
2669000;-563;157;271;595;-14513;42
2670000;-643;-371;482;791;-12273;42
2671000;-435;-595;387;526;-10033;42
2672000;-163;-723;577;774;-8142;42
2673000;-259;-883;434;1309;-5869;42
2674000;-19;-1379;598;1553;-3784;42
2675000;301;-1251;478;1247;-1421;42
2676000;317;-1251;253;882;1081;42
2677000;1005;-1091;875;723;2895;42
2678000;1309;-1187;679;1278;5087;42
2679000;1357;-1299;653;1291;7327;42
2680000;1501;-1427;335;1635;9567;42
2681000;1453;-1123;233;1382;12184;42
2682000;1069;-243;424;929;14775;42
2683000;829;-243;286;639;17007;42
2684000;829;173;466;844;19247;42
2685000;493;93;237;484;21487;42
2686000;205;205;-2;356;23607;42
2687000;365;909;377;852;25795;42
2688000;-83;733;448;739;28158;42
2689000;-67;1229;284;1527;30104;42
2690000;-195;1293;369;1156;32467;42
2691000;-547;1485;200;1473;-30773;42
2692000;-1299;1117;801;955;-28513;42
2693000;-1011;989;770;935;-26413;42
2694000;-1155;749;665;907;-24033;42
2695000;-1043;397;643;825;-21793;42
2696000;-1027;221;650;794;-19673;42
2697000;-931;-99;827;814;-17485;42
2698000;-803;-115;579;835;-15261;42
2699000;-691;-243;458;820;-13037;42
2700000;-499;-355;358;839;-10674;42
2701000;-339;-547;463;831;-8625;42
2702000;-211;-659;380;431;-6413;42
2703000;-195;-1091;278;1140;-4189;42
2704000;221;-1027;635;701;-1965;42
2705000;541;-1395;637;1269;259;42
2706000;989;-1523;739;1413;2327;42
2707000;1181;-1907;665;1724;4499;42
2708000;1229;-1459;245;1432;6723;42
2709000;1341;-1715;204;1783;8808;42
2710000;1357;-899;600;1343;11171;42
2711000;1341;-883;-67;1247;13683;42
2712000;1069;-243;376;1169;16129;42
2713000;1005;-227;225;1010;18072;42
2714000;877;-99;113;966;20435;42
2715000;765;237;186;916;22659;42
2716000;493;445;299;923;24739;42
2717000;429;1421;727;1784;26927;42
2718000;-51;1437;736;1487;29167;42
2719000;-387;1437;739;1229;31407;42
2720000;-963;1533;892;1191;-32029;42
2721000;-1123;1789;606;1632;-29865;42
2722000;-1443;1229;1062;1245;-27709;42
2723000;-1427;1181;883;1430;-25485;42
2724000;-1203;1437;81;1531;-23122;42
2725000;-1219;829;531;1253;-21176;42
2726000;-1363;381;750;1203;-18969;42
2727000;-1363;109;813;1367;-16797;42
2728000;-1427;-83;820;1504;-14573;42
2729000;-1251;-307;642;1523;-12349;42
2730000;-531;-483;373;698;-8925;42
2731000;29;-915;650;710;-6484;42
2732000;237;-803;539;616;-4117;42
2733000;333;-931;553;977;-1861;42
2734000;701;-355;733;93;395;42
2735000;701;-611;556;370;2651;42
2736000;637;-883;512;839;3254;42
2737000;1245;-1715;635;1700;4869;42
2738000;1693;-1955;623;2029;7255;42
2739000;1853;-1891;704;2016;9463;42
2740000;1997;-1363;354;1909;12895;42
2741000;1133;-259;508;848;15463;42
2742000;701;-83;418;640;17539;42
2743000;701;493;643;871;19919;42
2744000;317;253;354;436;22159;42
2745000;205;365;279;535;24063;42
2746000;93;701;536;768;26040;42
2747000;-67;957;521;857;28391;42
2748000;-275;797;475;653;30737;42
2749000;-531;909;602;751;32669;42
2750000;-803;909;671;718;-30281;42
2751000;-963;797;642;705;-28131;42
2752000;-803;669;604;690;-25773;42
2753000;-899;413;533;637;-23549;42
2754000;-1171;397;307;690;-21325;42
2755000;-883;109;655;721;-19485;42
2756000;-963;-99;730;928;-17389;42
2757000;-995;-339;769;1020;-15177;42
2758000;-739;-467;816;922;-12969;42
2759000;-515;-579;498;868;-10485;42
2760000;-259;-739;600;820;-8325;41
2761000;-99;-867;638;911;-6065;41
2762000;-19;-1187;559;1340;-3877;41
2763000;269;-1059;450;956;-1685;41
2764000;445;-979;503;537;370;41
2765000;973;-1235;708;1157;2351;42
2766000;1229;-1571;799;1506;4451;42
2767000;1293;-1635;694;1579;6663;42
2768000;1853;-1171;932;1557;8733;42
2769000;1581;-1075;538;1492;11079;42
2770000;1373;-675;330;1248;13955;41
2771000;1197;-115;610;1054;15919;41
2772000;941;-99;321;981;18107;41
2773000;989;381;729;1190;20299;41
2774000;717;349;172;889;22491;41
2775000;445;317;196;753;24524;42
2776000;173;589;370;707;26855;42
2777000;-131;1101;540;1163;29063;42
2778000;-339;1229;631;890;31271;42
2779000;-691;1501;885;1051;-32057;42
2780000;-1235;1245;1243;1055;-29933;42
2781000;-1427;1469;1040;1380;-27753;42
2782000;-1507;1117;894;1265;-25407;42
2783000;-1427;957;634;1254;-23337;42
2784000;-1363;621;669;1270;-21129;42
2785000;-1331;349;705;1150;-19005;42
2786000;-1235;-35;787;1230;-16963;42
2787000;-1235;-51;630;1285;-14617;42
2788000;-1155;-611;595;1602;-12409;42
2789000;-771;-355;285;1387;-9397;42
2790000;-163;-531;446;224;-7070;42
2791000;109;-723;555;435;-4705;42
2792000;317;-819;565;630;-2465;42
2793000;477;-1203;556;1057;-225;42
2794000;765;-1107;317;856;1814;42
2795000;989;-1411;618;1316;3560;42
2796000;1101;-1251;521;1260;5940;42
2797000;1117;-1251;297;1361;8180;42
2798000;1085;-1027;339;1148;10420;42
2799000;1149;-931;260;1135;12864;42
2800000;989;-435;295;905;15160;42
2801000;861;-355;289;857;17384;42
2802000;1149;221;446;1127;19608;42
2803000;765;29;131;775;21832;42
2804000;285;429;238;494;24548;42
2805000;-19;557;415;670;26912;42
2806000;-227;637;531;601;29128;42
2807000;-259;1037;396;1157;31352;42
2808000;-675;845;907;223;-32099;42
2809000;-755;669;674;596;-30348;42
2810000;-995;1005;707;904;-28316;42
2811000;-1155;1101;686;1099;-26100;42
2812000;-1027;1277;4;1333;-23892;42
2813000;-1251;765;778;1298;-21408;42
2814000;-1555;445;932;1242;-19116;42
2815000;-1315;-19;965;1051;-16788;42
2816000;-883;-195;625;999;-14568;42
2817000;-707;-387;643;887;-12344;42
2818000;-419;-515;383;693;-9981;42
2819000;-3;-595;511;607;-8064;42
2820000;173;-755;517;869;-5908;42
2821000;29;-1187;522;1221;-3700;42
2822000;253;-1299;488;1293;-1630;42
2823000;589;-1299;746;841;716;42
2824000;941;-1299;605;1499;2828;41
2825000;1149;-1571;567;1530;4992;41
2826000;1517;-1635;672;1767;7047;41
2827000;1645;-1715;402;1822;9376;41
2828000;1693;-1123;859;1618;12432;42
2829000;1149;-163;470;733;14912;42
2830000;717;-3;295;774;17420;42
2831000;541;109;372;656;19380;42
2832000;573;333;392;880;21620;42
2833000;317;461;333;521;23599;42
2834000;-83;413;424;312;25900;42
2835000;-35;813;435;701;28108;42
2836000;-147;877;371;822;30316;42
2837000;-403;941;499;786;32524;42
2838000;-755;1117;526;1247;-30768;42
2839000;-1043;1037;833;949;-28524;42
2840000;-1171;925;780;1024;-26284;42
2841000;-1171;797;625;978;-24044;42
2842000;-1171;589;627;899;-21804;42
2843000;-1027;157;713;845;-19684;42
2844000;-963;-163;688;842;-17232;42
2845000;-899;-3;553;885;-15162;42
2846000;-771;-515;732;1010;-13092;42
2847000;-563;-387;438;811;-10884;42
2848000;-467;-611;423;994;-8664;42
2849000;-211;-899;641;1144;-6440;42
2850000;29;-1155;502;1256;-4216;42
2851000;157;-1251;340;1605;-1992;42
2852000;589;-1571;637;1260;232;42
2853000;973;-1619;716;1523;2528;42
2854000;1277;-1331;872;1241;4776;42
2855000;1309;-1347;524;1424;7000;42
2856000;1293;-1203;350;1248;9224;42
2857000;1197;-867;442;1171;11309;42
2858000;1277;-211;616;995;13732;42
2859000;1037;-307;360;1000;15976;42
2860000;973;-195;206;1085;18200;42
2861000;1117;205;632;1428;20424;42
2862000;733;157;92;1083;22648;42
2863000;573;749;679;1517;24740;42
2864000;221;1085;611;1320;26932;42
2865000;-323;1405;693;913;29172;42
2866000;-531;1741;650;1911;31412;42
2867000;-931;1549;877;1218;-31884;42
2868000;-1107;1821;634;1458;-29738;42
2869000;-1491;1469;1062;1325;-27704;42
2870000;-1331;1805;319;1578;-25619;42
2871000;-1459;1149;646;1591;-23256;42
2872000;-1235;1005;-77;1288;-21032;42
2873000;-1411;397;718;1341;-18964;42
2874000;-1379;157;603;1253;-16931;42
2875000;-1299;29;896;1611;-14568;42
2876000;-1203;-371;631;1534;-12344;42
2877000;-867;-739;562;1215;-8932;42
2878000;317;-547;496;492;-6372;42
2879000;301;-899;590;648;-4156;42
2880000;445;-883;609;575;-1916;42
2881000;749;-371;731;237;464;42
2882000;765;-531;561;434;2564;42
2883000;589;-787;470;860;3232;42
2884000;1213;-1667;724;1598;5008;42
2885000;1805;-1779;342;2334;7244;42
2886000;1997;-1923;476;2176;9314;42
2887000;2141;-1043;941;1812;12896;42
2888000;1085;-243;504;880;15468;42
2889000;765;109;494;914;17684;42
2890000;509;29;346;527;19784;42
2891000;381;301;364;777;22164;42
2892000;397;797;596;741;24176;42
2893000;-35;653;461;642;26454;42
2894000;109;1117;422;1203;28524;42
2895000;-339;797;487;961;30732;42
2896000;-579;845;640;647;-32596;42
2897000;-563;1229;338;1051;-30256;42
2898000;-931;605;716;589;-27992;42
2899000;-931;685;616;622;-25768;42
2900000;-691;813;353;782;-23683;42
2901000;-963;285;595;756;-21320;42
2902000;-739;333;11;679;-19480;42
2903000;-1123;-227;926;941;-17384;42
2904000;-803;-243;734;974;-15172;42
2905000;-723;-291;468;548;-12964;42
2906000;-659;-355;639;1021;-10756;42
2907000;-291;-707;578;879;-8332;41
2908000;-99;-819;510;815;-6064;41
2909000;349;-595;426;667;-3872;41
2910000;189;-979;468;925;-1680;41
2911000;365;-1427;501;1053;512;41
2912000;813;-1347;661;1328;2237;42
2913000;1469;-1379;405;1835;4452;42
2914000;1501;-1747;576;1740;6668;42
2915000;1437;-1731;395;1714;8876;42
2916000;1517;-995;602;1478;11084;42
2917000;1501;-355;843;1467;13794;41
2918000;1133;-323;465;1040;15924;41
2919000;1133;205;836;1216;18112;41
2920000;877;13;213;908;20167;41
2921000;701;221;189;940;22496;41
2922000;429;461;311;861;24664;42
2923000;205;861;583;1007;26860;42
2924000;253;1453;631;881;29068;42
2925000;-323;1341;597;1224;31138;42
2926000;-803;1517;682;1782;-32052;42
2927000;-1267;1421;1016;1199;-29928;42
2928000;-1299;1757;508;1482;-27748;42
2929000;-1539;1293;815;1344;-25402;42
2930000;-1443;1149;182;1512;-23332;42
2931000;-1379;509;720;1184;-21124;42
2932000;-1043;669;484;1086;-19142;42
2933000;-1187;189;270;1007;-16836;42
2934000;-1235;109;540;1336;-14628;42
2935000;-835;-131;255;1214;-12420;42
2936000;-819;-499;451;1222;-9624;42
2937000;-323;-771;637;922;-6996;42
2938000;-3;-851;496;281;-4804;42
2939000;269;-1059;566;1014;-2596;42
2940000;333;-1171;514;1230;-388;42
2941000;733;-1059;846;604;1958;42
2942000;893;-1267;650;1166;3056;42
2943000;1341;-1731;542;1910;5000;42
2944000;1741;-1763;1226;1802;7090;42
2945000;1933;-1875;656;1930;9436;42
2946000;1933;-1427;370;1836;12664;42
2947000;1453;-179;624;753;15164;42
2948000;893;-147;340;883;17368;42
2949000;1037;365;695;1089;19592;42
2950000;541;125;270;751;21816;42
2951000;621;701;298;456;24556;42
2952000;-115;829;538;992;26940;42
2953000;-307;621;409;432;29312;42
2954000;-179;893;550;592;31412;42
2955000;-643;477;582;425;-31884;42
2956000;-707;653;640;422;-30411;42
2957000;-739;1261;304;1110;-28304;42
2958000;-1075;957;559;916;-26084;42
2959000;-1075;1005;74;1235;-23876;42
2960000;-1283;541;824;1008;-21668;42
2961000;-1107;381;614;924;-19268;42
2962000;-899;125;873;916;-16760;42
2963000;-723;-243;465;786;-14524;42
2964000;-531;-355;626;741;-12284;42
2965000;-451;-755;558;736;-9904;42
2966000;-3;-419;306;279;-8020;42
2967000;-99;-947;613;350;-5864;42
2968000;13;-931;508;471;-3779;42
2969000;253;-1091;472;660;-1416;42
2970000;477;-1171;514;1193;808;42
2971000;685;-1523;451;1395;2888;42
2972000;1069;-1379;788;1177;5076;42
2973000;1245;-1651;411;1527;7316;42
2974000;1661;-1011;591;1520;9556;42
2975000;1517;-1075;395;1332;12372;42
2976000;1117;-211;249;871;14768;42
2977000;765;-3;405;749;16996;42
2978000;797;237;762;1176;19376;42
2979000;477;109;235;537;21476;42
2980000;509;701;242;239;23584;42
2981000;221;429;356;772;25756;42
2982000;125;637;405;775;27964;42
2983000;173;1069;434;670;30172;42
2984000;-355;1085;373;1437;32242;42
2985000;-739;957;631;1263;-30804;42
2986000;-1107;1021;709;903;-28524;42
2987000;-1091;1101;1098;859;-26284;42
2988000;-995;1053;388;1046;-24184;42
2989000;-1043;333;665;883;-21804;42
2990000;-1011;221;314;722;-19658;42
2991000;-1043;61;668;922;-17763;42
2992000;-899;-51;601;857;-15400;42
2993000;-723;-211;499;854;-13176;42
2994000;-643;-259;254;570;-10952;42
2995000;-467;-563;436;934;-8668;42
2996000;-275;-899;622;1153;-6563;42
2997000;61;-1123;472;1044;-4200;42
2998000;45;-1411;583;1386;-1976;42
2999000;605;-1459;620;1108;248;42
3000000;813;-1779;654;1590;2190;42
3001000;1213;-1731;742;1481;4488;42
3002000;1261;-1635;558;1560;6712;42
3003000;1517;-1251;831;1408;8936;42
3004000;1277;-1363;-39;1439;11160;42
3005000;1293;-755;288;1239;13672;42
3006000;1133;-179;92;867;15992;42
3007000;1021;-243;187;927;18216;42
3008000;717;-387;25;885;20301;42
3009000;829;29;204;1233;22664;42
3010000;461;605;390;914;24732;42
3011000;173;1021;644;1195;26916;42
3012000;-195;1501;882;1056;29016;42
3013000;-371;1405;673;1323;31396;42
3014000;-707;1629;804;1355;-31760;42
3015000;-1171;1277;1035;1131;-29987;42
3016000;-1443;1325;997;1191;-27704;42
3017000;-1283;1661;367;1533;-25480;42
3018000;-1411;1005;734;1351;-23256;42
3019000;-1331;621;596;1213;-21032;42
3020000;-1411;301;698;1270;-19090;42
3021000;-1667;93;1127;1428;-16792;42
3022000;-1347;45;477;1217;-14568;42
3023000;-1187;-323;617;1586;-12344;42
3024000;-1091;-803;727;1592;-9170;42
3025000;109;-867;546;426;-6372;42
3026000;29;-867;430;1009;-4156;42
3027000;429;-803;576;586;-1916;42
3028000;637;-563;684;187;324;42
3029000;429;-931;447;622;2564;42
3030000;637;-787;631;311;3232;42
3031000;1261;-1715;883;1308;5008;42
3032000;1709;-1955;607;1963;7244;42
3033000;1821;-2035;492;2086;9452;42
3034000;1901;-1235;82;1663;12896;42
3035000;1133;-195;398;863;15468;42
3036000;573;-291;45;660;17684;42
3037000;461;221;318;518;19924;42
3038000;317;173;322;464;22164;42
3039000;301;637;606;954;24068;42
3040000;45;653;473;576;26172;42
3041000;-83;797;471;715;28380;42
3042000;-51;1229;466;1244;30588;42
3043000;-531;957;608;720;-32740;42
3044000;-675;1101;823;478;-30450;42
3045000;-739;973;242;980;-27992;42
3046000;-819;525;575;717;-25768;42
3047000;-915;461;608;740;-23544;42
3048000;-1059;-35;804;606;-21320;42
3049000;-883;61;681;794;-19373;42
3050000;-947;-147;745;848;-17384;42
3051000;-995;-195;939;1063;-15172;42
3052000;-707;-355;684;862;-12964;42
3053000;-643;-611;535;873;-10894;42
3054000;-339;-771;523;792;-8332;41
3055000;-83;-867;484;810;-6064;41
3056000;-35;-1075;472;922;-3872;41
3057000;573;-803;228;1215;-1817;41
3058000;509;-1059;672;442;512;41
