Timestamp;a;b;q;d;hElAngle
1512000;-8478;4588;114;8445;-17113
1513000;-8494;4620;30;8496;-17113
1514000;-8526;4588;294;8472;-17113
1515000;-8494;4684;-60;8382;-17113
1516000;-8350;4668;247;8533;-17113
1517000;-8382;4748;-56;8477;-17113
1518000;-8206;5148;-633;8248;-17113
1519000;-8526;4588;226;8442;-17113
1520000;-8462;4684;11;8482;-17113
1521000;-8462;4892;-263;8269;-17113
1522000;-8478;4716;-118;8481;-17113
1523000;-8334;4748;-58;8445;-17113
1524000;-8462;4716;1;8348;-17113
1525000;-8478;4620;259;8551;-17113
1526000;-8430;4620;17;8453;-17113
1527000;-8462;4732;263;8499;-17113
1528000;-8478;4652;64;8494;-17113
1529000;-8510;4524;132;8484;-17113
1530000;-8446;4604;121;8456;-17113
1531000;-8430;4652;28;8469;-17113
1532000;-8526;4604;132;8457;-17113
1533000;-8430;4668;111;8530;-17113
1534000;-8462;4748;22;8463;-17113
1535000;-8478;4796;-62;8473;-17113
1536000;-8478;4636;-64;8457;-17113
1537000;-8494;4620;239;8475;-17113
1538000;-8494;4588;114;8467;-17113
1539000;-8510;4684;172;8459;-17113
1540000;-8558;4460;370;8488;-17113
1541000;-8526;4556;378;8548;-17113
1542000;-8174;5052;-620;8229;-17113
1543000;-8558;4908;-208;8411;-17113
1544000;-8622;4636;349;8553;-17113
1545000;-8526;4684;197;8513;-17113
1546000;-8430;4876;100;8425;-17113
1547000;-8430;4652;143;8454;-17113
1548000;-8526;4684;11;8456;-17113
1549000;-8734;4700;-95;8686;-17113
1550000;-8494;4684;79;8448;-17113
1551000;-8494;4556;132;8458;-17113
1552000;-8478;4540;337;8527;-17113
1553000;-8350;4972;-282;8357;-17113
1554000;-8238;5068;-647;8399;-17113
1555000;-8494;4604;96;8538;-17113
1556000;-8542;4700;190;8445;-17113
1557000;-8430;4652;38;8461;-17113
1558000;-8398;4636;278;8481;-17113
1559000;-8574;4876;-261;8384;-17113
1560000;-8702;4524;290;8556;-17113
1561000;-8606;4572;231;8653;-17113
1562000;-8574;4572;378;8563;-17113
1563000;-8462;4652;202;8483;-17113
1564000;-8558;4572;331;8592;-17113
1565000;-8494;4460;273;8421;-17113
1566000;-8542;4476;273;8502;-17113
1567000;-8494;4668;190;8442;-17113
1568000;-8462;4620;38;8491;-17113
1569000;-8414;4748;50;8498;-17113
1570000;-8462;4636;320;8571;-17113
1571000;-8398;4668;1;8447;-17113
1572000;-8606;4460;249;8540;-17113
1573000;-8638;4828;187;8672;-17113
1574000;-8606;4492;386;8512;-17113
1575000;-8494;4572;114;8547;-17113
1576000;-8430;4588;396;8497;-17113
1577000;-8510;4524;132;8484;-17113
1578000;-8558;4668;132;8452;-17113
1579000;-8462;4620;17;8442;-17113
1580000;-8558;4556;368;8501;-17113
1581000;-8446;4748;-99;8477;-17113
1582000;-8526;4572;210;8474;-17113
1583000;-8478;4588;226;8509;-17113
1584000;-8430;4636;67;8486;-17113
1585000;-8446;4684;20;8444;-17113
1586000;-8462;4524;-71;8479;-17113
1587000;-8446;4588;57;8428;-17113
1588000;-8478;4572;132;8525;-17113
1589000;-8574;4476;214;8553;-17113
1590000;-8542;4492;310;8594;-17113
1591000;-8526;4652;111;8415;-17113
1592000;-8446;4620;-7;8458;-17113
1593000;-8526;4476;212;8542;-17113
1594000;-8574;4524;427;8535;-17113
1595000;-8590;4556;408;8549;-17113
1596000;-8430;4652;30;8458;-17113
1597000;-8446;4748;200;8458;-17113
1598000;-8414;4716;-130;8458;-17113
1599000;-8478;4636;38;8489;-17113
1600000;-8510;4476;163;8469;-17113
1601000;-8446;4732;48;8426;-17113
1602000;-8526;4572;226;8539;-17113
1603000;-8414;4620;192;8428;-17113
1604000;-8574;4668;368;8497;-17113
1605000;-8574;4588;257;8684;-17113
1606000;-8686;4652;-87;8688;-17113
1607000;-8526;4428;194;8553;-17113
1608000;-8606;4620;198;8745;-17113
1609000;-8430;4652;145;8452;-17113
1610000;-8542;4460;229;8556;-17113
1611000;-8350;4908;-397;8382;-17113
1612000;-8606;4476;331;8533;-17113
1613000;-8542;4412;398;8529;-17113
1614000;-8462;4668;38;8471;-17113
1615000;-8462;4652;143;8380;-17113
1616000;-8478;4572;182;8556;-17113
1617000;-8526;4684;13;8462;-17113
1618000;-8462;4732;-7;8401;-17113
1619000;-8414;4668;415;8439;-17113
1620000;-8430;4780;-64;8459;-17113
1621000;-8414;4636;-177;8308;-17113
1622000;-8446;4572;96;8383;-17113
1623000;-8462;4716;20;8476;-17113
1624000;-8430;4748;-36;8476;-17113
1625000;-8414;4796;-25;8496;-17113
1626000;-8430;4732;1;8383;-17113
1627000;-8478;4572;261;8558;-17113
1628000;-8446;4828;61;8449;-17113
1629000;-8462;4652;-46;8462;-17113
1630000;-8606;4604;163;8484;-17113
1631000;-8542;4588;202;8486;-17113
1632000;-8462;4620;347;8461;-17113
1633000;-8414;4684;-17;8493;-17113
1634000;-8526;4748;96;8458;-17113
1635000;-8478;4636;-27;8488;-17113
1636000;-8510;4556;85;8489;-17113
1637000;-8414;4652;-9;8448;-17113
1638000;-8510;4572;247;8543;-17113
1639000;-8478;4636;163;8452;-17113
1640000;-8430;4668;87;8458;-17113
1641000;-8494;4668;87;8507;-17113
1642000;-8462;4636;121;8458;-17113
1643000;-8462;4700;-15;8461;-17113
1644000;-8494;4588;69;8448;-17113
1645000;-8446;4716;20;8428;-17113
1646000;-8430;4748;40;8368;-17113
1647000;-8446;4652;-101;8472;-17113
1648000;-8430;4668;48;8475;-17113
1649000;-8542;4556;38;8442;-17113
1650000;-8350;4668;124;8462;-17113
1651000;-8430;4652;17;8435;-17113
1652000;-8398;4796;-177;8363;-17113
1653000;-8510;4588;-1;8474;-17113
1654000;-8478;4716;106;8470;-17113
1655000;-8510;4652;116;8438;-17113
1656000;-8446;4732;67;8443;-17113
1657000;-8222;4972;-485;8211;-17113
1658000;-8478;4796;-42;8431;-17113
1659000;-8542;4652;-19;8466;-17113
1660000;-8414;4716;-23;8462;-17113
1661000;-8414;4684;28;8366;-17113
1662000;-8462;4732;45;8461;-17113
1663000;-8430;4732;-46;8338;-17113
1664000;-8414;4860;-737;8418;-17113
1665000;-8414;4732;-7;8479;-17113
1666000;-8398;4748;11;8431;-17113
1667000;-8334;5164;-622;8402;-17113
1668000;-8414;4748;-79;8482;-17113
1669000;-8446;4860;-46;8448;-17113
1670000;-8286;5100;-461;8365;-17113
1671000;-8430;4732;-46;8457;-17113
1672000;-8526;4620;172;8532;-17113
1673000;-8574;4620;156;8441;-17113
1674000;-8190;5052;-618;8198;-17113
1675000;-8238;5276;-672;8217;-17113
1676000;-8414;4924;-565;8251;-17113
1677000;-8574;4396;190;8477;-17113
1678000;-8494;4764;48;8461;-17113
1679000;-8542;4444;398;8543;-17113
1680000;-8430;4652;-17;8485;-17113
1681000;-8446;4620;404;8526;-17113
1682000;-8382;4924;-46;8750;-17113
1683000;-8430;4620;190;8444;-17113
1684000;-8462;4860;121;8399;-17113
1685000;-8494;4444;302;8551;-17113
1686000;-8462;4716;74;8456;-17113
1687000;-8462;4668;-93;8485;-17113
1688000;-8430;4604;169;8429;-17113
1689000;-8446;4604;184;8513;-17113
1690000;-8446;4732;81;8445;-17113
1691000;-8510;4764;-7;8417;-17113
1692000;-8446;4780;-60;8525;-17113
1693000;-8366;4876;-528;8312;-17113
1694000;-8462;4716;-25;8466;-17113
1695000;-8414;4748;13;8433;-17113
1696000;-8510;4732;204;8520;-17113
1697000;-8510;4764;30;8428;-17113
1698000;-8174;5132;-222;8660;-17113
1699000;-8462;4748;22;8481;-17113
1700000;-8478;4780;41;8413;-17113
1701000;-8174;4780;271;8632;-17113
1702000;-8430;4748;-4;8412;-17113
1703000;-8270;5116;-510;8295;-17113
1704000;-8542;4492;286;8517;-17113
1705000;-8462;4620;-48;8509;-17113
1706000;-8414;4764;11;8464;-17113
1707000;-8446;4716;-71;8479;-17113
1708000;-8398;4620;93;8474;-17113
1709000;-8446;4828;-124;8310;-17113
1710000;-8606;4412;509;8498;-17113
1711000;-8542;4444;378;8550;-17113
1712000;-8574;4636;239;8453;-17113
1713000;-8398;4716;96;8457;-17113
1714000;-8462;4716;-54;8482;-17113
1715000;-8430;4668;38;8447;-17113
1716000;-8446;4796;-71;8450;-17113
1717000;-8286;5164;-542;8433;-17113
1718000;-8478;4620;-44;8456;-17113
1719000;-8478;4684;210;8464;-17113
1720000;-8494;4556;143;8474;-17113
1721000;-8494;4572;357;8503;-17113
1722000;-8606;4700;202;8685;-17113
1723000;-8526;4476;258;8489;-17113
1724000;-8494;4620;116;8442;-17113
1725000;-8510;4636;294;8517;-17113
1726000;-8478;4716;-101;8481;-17113
1727000;-8478;4684;197;8474;-17113
1728000;-8462;4652;57;8461;-17113
1729000;-8414;4732;-36;8479;-17113
1730000;-8446;4780;-161;8498;-17113
1731000;-8430;4748;-62;8453;-17113
1732000;-8270;4700;-46;8415;-17113
1733000;-8398;4908;-272;8267;-17113
1734000;-8526;4524;57;8451;-17113
1735000;-8526;4556;187;8527;-17113
1736000;-8622;4556;258;8565;-17113
1737000;-8446;4620;74;8470;-17113
1738000;-8446;4604;174;8472;-17113
1739000;-8478;4588;124;8484;-17113
1740000;-8542;4556;299;8654;-17113
1741000;-8494;4572;415;8548;-17113
1742000;-8510;4572;263;8499;-17113
1743000;-8478;4748;-50;8464;-17113
1744000;-8462;4732;-81;8448;-17113
1745000;-8446;4732;-167;8484;-17113
1746000;-8430;4716;-25;8435;-17113
1747000;-8350;5084;-475;8386;-17113
1748000;-8446;4652;35;8457;-17113
1749000;-8446;4668;172;8452;-17113
1750000;-8542;4428;472;8719;-17113
1751000;-8542;4460;380;8541;-17113
1752000;-8494;4540;226;8539;-17113
1753000;-8494;4444;276;8525;-17113
1754000;-8606;4876;-282;8454;-17113
1755000;-8542;4636;192;8512;-17113
1756000;-8478;4652;9;8476;-17113
1757000;-8446;4684;11;8491;-17113
1758000;-8462;4620;187;8485;-17113
1759000;-8494;4588;57;8525;-17113
1760000;-8542;4444;344;8571;-17113
1761000;-8478;4604;205;8532;-17113
1762000;-8446;4604;172;8489;-17113
1763000;-8494;4572;106;8494;-17113
1764000;-8462;4588;153;8484;-17113
1765000;-8478;4812;161;8486;-17113
1766000;-8414;4684;-36;8454;-17113
1767000;-8510;4652;202;8430;-17113
1768000;-8494;4716;3;8462;-17113
1769000;-8430;4684;91;8408;-17113
1770000;-8222;4940;-528;8286;-17113
1771000;-8590;4540;249;8537;-17113
1772000;-8430;4684;190;8456;-17113
1773000;-8446;4764;-89;8498;-17113
1774000;-8382;4844;-222;8294;-17113
1775000;-8414;4748;-32;8499;-17113
1776000;-8254;5020;-157;8500;-17113
1777000;-8462;4556;161;8426;-17113
1778000;-8446;4652;172;8454;-17113
1779000;-8478;4588;-73;8417;-17113
1780000;-8494;4556;294;8527;-17113
1781000;-8558;4492;378;8553;-17113
1782000;-8718;4860;-222;8399;-17113
1783000;-8414;4908;-251;8394;-17113
1784000;-8606;4748;273;8619;-17113
1785000;-8574;4620;380;8543;-17113
1786000;-8462;4652;-52;8471;-17113
1787000;-8494;4700;150;8357;-17113
1788000;-8494;4780;-27;8490;-17113
1789000;-8190;5068;-540;8150;-17113
1790000;-8414;4652;-9;8415;-17113
1791000;-8462;4844;-606;8213;-17113
1792000;-8446;4668;-241;8444;-17113
1793000;-8574;4444;235;8602;-17113
1794000;-8558;4460;435;8499;-17113
1795000;-8446;4652;32;8426;-17113
1796000;-8462;4748;24;8494;-17113
1797000;-8462;4604;87;8429;-17113
1798000;-8478;4636;132;8502;-17113
1799000;-8430;4700;45;8463;-17113
1800000;-8478;4748;-27;8435;-17113
1801000;-8462;4732;85;8484;-17113
1802000;-8542;4780;-99;8480;-17113
1803000;-8350;4940;-655;8385;-17113
1804000;-8462;4780;-36;8448;-17113
1805000;-8494;4780;7;8531;-17113
1806000;-8398;4860;-44;8431;-17113
1807000;-8366;4732;218;8566;-17113
1808000;-8446;4620;-101;8477;-17113
1809000;-8478;4716;192;8457;-17113
1810000;-8558;4620;286;8565;-17113
1811000;-8590;4396;178;8607;-17113
1812000;-8558;4444;362;8521;-17113
1813000;-8542;4444;286;8542;-17113
1814000;-8542;4604;233;8553;-17113
1815000;-8510;4524;106;8457;-17113
1816000;-8494;4604;263;8497;-17113
1817000;-8558;4460;288;8566;-17113
1818000;-8542;4460;268;8556;-17113
1819000;-8574;4620;307;8539;-17113
1820000;-8478;4572;106;8502;-17113
1821000;-8446;4620;132;8461;-17113
1822000;-8430;4684;38;8397;-17113
1823000;-8510;4636;244;8425;-17113
1824000;-8430;4572;87;8524;-17113
1825000;-8446;4684;69;8428;-17113
1826000;-8478;4684;74;8518;-17113
1827000;-8574;4492;294;8551;-17113
1828000;-8510;4620;153;8474;-17113
1829000;-8494;4828;156;8596;-17113
1830000;-8430;4748;-7;8463;-17113
1831000;-8430;4780;-17;8463;-17113
1832000;-8430;4732;-99;8371;-17113
1833000;-8446;4748;-36;8448;-17113
1834000;-8430;4796;34;8513;-17113
1835000;-8558;4460;190;8511;-17113
1836000;-8574;4620;-25;8675;-17113
1837000;-8574;4636;148;8733;-17113
1838000;-8398;5004;-561;8387;-17113
1839000;-8238;5132;-594;8226;-17113
1840000;-8606;4524;415;8497;-17113
1841000;-8478;4588;276;8484;-17113
1842000;-8542;4460;79;8457;-17113
1843000;-8478;4652;-19;8448;-17113
1844000;-8478;4796;-81;8513;-17113
1845000;-8478;4796;-25;8477;-17113
1846000;-8510;4460;169;8511;-17113
1847000;-8606;4636;178;8612;-17113
1848000;-8734;4876;-167;8381;-17113
1849000;-8574;4492;368;8561;-17113
1850000;-8478;4556;74;8499;-17113
1851000;-8462;4588;331;8540;-17113
1852000;-8574;4508;184;8513;-17113
1853000;-8414;4812;-62;8498;-17113
1854000;-8414;4748;-38;8467;-17113
1855000;-8398;4812;-85;8425;-17113
1856000;-8446;4556;118;8466;-17113
1857000;-8430;4700;143;8456;-17113
1858000;-8542;4588;74;8458;-17113
1859000;-8558;4492;373;8587;-17113
1860000;-8446;4636;167;8440;-17113
1861000;-8414;4748;32;8475;-17113
1862000;-8446;4748;-17;8448;-17113
1863000;-8478;4604;-36;8484;-17113
1864000;-8542;4460;378;8563;-17113
1865000;-8462;4732;48;8458;-17113
1866000;-8478;4540;258;8453;-17113
1867000;-8462;4588;11;8540;-17113
1868000;-8478;4620;219;8471;-17113
1869000;-8478;4572;11;8459;-17113
1870000;-8462;4620;200;8513;-17113
1871000;-8494;4636;135;8485;-17113
1872000;-8430;4588;376;8470;-17113
1873000;-8494;4684;77;8459;-17113
1874000;-8382;4652;-83;8463;-17113
1875000;-8446;4780;-165;8461;-17113
1876000;-8398;4748;-7;8447;-17113
1877000;-8430;4748;-25;8463;-17113
1878000;-8494;4780;-124;8501;-17113
1879000;-8478;4620;143;8420;-17113
1880000;-8526;4540;200;8513;-17113
1881000;-8446;4652;114;8445;-17113
1882000;-8494;4684;-15;8494;-17113
1883000;-8462;4684;59;8463;-17113
1884000;-8462;4668;38;8459;-17113
1885000;-8478;4524;179;8515;-17113
1886000;-8462;4684;135;8447;-17113
1887000;-8590;4620;413;8534;-17113
1888000;-8558;4620;233;8563;-17113
1889000;-8462;4876;-270;8359;-17113
1890000;-8270;5116;-594;8210;-17113
1891000;-8158;5084;-633;8288;-17113
1892000;-8718;4700;255;8552;-17113
1893000;-8558;4636;270;8763;-17113
1894000;-8542;4684;215;8567;-17113
1895000;-8510;4508;383;8597;-17113
1896000;-8350;4860;-126;8384;-17113
1897000;-8126;5100;-585;8159;-17113
1898000;-8702;4652;46;8612;-17113
1899000;-8686;4636;284;8742;-17113
1900000;-8174;5004;-407;8310;-17113
1901000;-8446;4748;-89;8496;-17113
1902000;-8414;4940;-278;8227;-17113
1903000;-8254;5052;-538;8308;-17113
1904000;-8254;4860;-569;8293;-17113
1905000;-8158;5100;-518;8274;-17113
1906000;-8574;4652;-71;8642;-17113
1907000;-8558;4604;30;8471;-17113
1908000;-8478;4620;101;8457;-17113
1909000;-8510;4604;283;8498;-17113
1910000;-8462;4716;-17;8450;-17113
1911000;-8478;4652;103;8433;-17113
1912000;-8446;4716;258;8502;-17113
1913000;-8526;4492;185;8559;-17113
1914000;-8430;4620;247;8485;-17113
1915000;-8478;4668;64;8426;-17113
1916000;-8462;4588;376;8481;-17113
1917000;-8542;4620;219;8442;-17113
1918000;-8526;4620;116;8428;-17113
1919000;-8398;4620;43;8461;-17113
1920000;-8462;4828;-32;8496;-17113
1921000;-8398;4748;54;8447;-17113
1922000;-8462;4748;226;8511;-17113
1923000;-8606;4540;176;8524;-17113
1924000;-8590;4652;159;8732;-17113
1925000;-8734;4556;278;8563;-17113
1926000;-8734;4684;255;8702;-17113
1927000;-8670;4588;491;8525;-17113
1928000;-8558;4428;100;8524;-17113
1929000;-8558;4588;38;8486;-17113
1930000;-8478;4588;265;8526;-17113
1931000;-8478;4556;158;8526;-17113
1932000;-8446;4588;435;8474;-17113
1933000;-8718;4684;276;8696;-17113
1934000;-8382;4876;-321;8397;-17113
1935000;-8558;4540;404;8511;-17113
1936000;-8446;4780;-101;8481;-17113
1937000;-8446;4780;-101;8462;-17113
1938000;-8462;4620;281;8499;-17113
1939000;-8494;4572;221;8512;-17113
1940000;-8510;4540;262;8549;-17113
1941000;-8238;4828;-81;8639;-17113
1942000;-8670;4668;137;8577;-17113
1943000;-8446;4876;-487;8437;-17113
1944000;-8238;4924;-425;8319;-17113
1945000;-8382;4796;-173;8394;-17113
1946000;-8206;5084;-672;8232;-17113
1947000;-8174;5068;-585;8227;-17113
1948000;-8686;4652;194;8556;-17113
1949000;-8494;4556;283;8502;-17113
1950000;-8494;4604;200;8485;-17113
1951000;-8510;4492;368;8580;-17113
1952000;-8606;4444;276;8467;-17113
1953000;-8510;4524;242;8467;-17113
1954000;-8542;4620;130;8459;-17113
1955000;-8606;4588;386;8597;-17113
1956000;-8286;4876;-270;8435;-17113
1957000;-8222;5132;-602;8269;-17113
1958000;-8462;4892;-157;8435;-17113
1959000;-8462;4796;-231;8441;-17113
1960000;-8254;5068;-534;8446;-17113
1961000;-8494;4556;200;8496;-17113
1962000;-8478;4620;247;8508;-17113
1963000;-8606;4476;368;8481;-17113
1964000;-8478;4588;57;8485;-17113
1965000;-8414;4604;258;8499;-17113
1966000;-8702;4700;218;8568;-17113
1967000;-8174;5068;-497;8416;-17113
1968000;-8222;5148;-612;8210;-17113
1969000;-8494;4812;-130;8428;-17113
1970000;-8254;4940;-282;8367;-17113
1971000;-8382;4892;-155;8418;-17113
1972000;-8366;4668;9;8458;-17113
1973000;-8430;4620;179;8372;-17113
1974000;-8574;4684;315;8728;-17113
1975000;-8622;4556;362;8551;-17113
1976000;-8574;4492;307;8563;-17113
1977000;-8590;4684;15;8522;-17113
1978000;-8190;5100;-643;8204;-17113
1979000;-8382;4636;-38;8407;-17113
1980000;-8430;4668;247;8537;-17113
1981000;-8174;4972;-235;8499;-17113
1982000;-8430;4636;38;8415;-17113
1983000;-8734;4748;185;8633;-17113
1984000;-8398;4908;-598;8234;-17113
1985000;-8334;4828;6;8407;-17113
1986000;-8542;4476;194;8645;-17113
1987000;-8622;4604;-214;8486;-17113
1988000;-8190;5084;-680;8316;-17113
1989000;-8398;4700;82;8431;-17113
1990000;-8190;5228;-749;8298;-17113
1991000;-8398;4748;-34;8433;-17113
1992000;-8718;4796;-30;8482;-17113
1993000;-8238;4924;-140;8425;-17113
1994000;-8414;4588;373;8557;-17113
1995000;-8270;4892;38;8458;-17113
1996000;-8510;4620;63;8586;-17113
1997000;-8270;4860;-263;8427;-17113
1998000;-8430;4876;109;8399;-17113
1999000;-8702;4908;-300;8165;-17113
2000000;-8318;4892;-247;8441;-17113
2001000;-8382;4620;6;8423;-17113
2002000;-8542;4444;233;8591;-17113
2003000;-8142;5116;-575;8267;-17113
2004000;-8414;4620;30;8428;-17113
2005000;-8574;4556;231;8706;-17113
2006000;-8430;4844;-495;8166;-17113
2007000;-8126;5100;-631;8272;-17113
2008000;-8222;5084;-663;8235;-17113
2009000;-8222;5036;-587;8239;-17113
2010000;-8206;5132;-698;8248;-17113
2011000;-8254;5132;-466;8299;-17113
2012000;-8446;4780;11;8429;-17113
2013000;-8558;4652;-263;8651;-17113
2014000;-8510;4812;-329;8179;-17113
2015000;-8398;4828;-29;8341;-17113
2016000;-8414;4684;11;8398;-17113
2017000;-8574;4796;-185;8443;-17113
2018000;-8126;5036;-610;8253;-17113
2019000;-8558;4604;214;8549;-17113
2020000;-8526;4460;231;8699;-17113
2021000;-8542;4476;373;8549;-17113
2022000;-8366;4924;-557;8247;-17113
2023000;-8174;5084;-688;8290;-17113
2024000;-8366;4828;-15;8464;-17113
2025000;-8446;4684;38;8461;-17113
2026000;-8542;4492;368;8732;-17113
2027000;-8302;5036;-719;8288;-17113
2028000;-8382;4700;-36;8485;-17113
2029000;-8222;4956;-346;8414;-17113
2030000;-8430;4636;-112;8399;-17113
2031000;-8174;4940;-475;8417;-17113
2032000;-8206;5100;-598;8115;-17113
2033000;-8286;4844;1;8416;-17113
2034000;-8478;4716;67;8581;-17113
2035000;-8446;4956;-505;8269;-17113
2036000;-8398;4844;-153;8471;-17113
2037000;-8462;4620;404;8548;-17113
2038000;-8174;5132;-604;8203;-17113
2039000;-8206;5004;-356;8413;-17113
2040000;-8430;4860;30;8418;-17113
2041000;-8142;5132;-510;8321;-17113
2042000;-8430;4652;38;8447;-17113
2043000;-8574;4892;-618;8229;-17113
2044000;-8494;4732;-124;8466;-17113
2045000;-8286;5068;-622;8170;-17113
2046000;-8414;4604;-51;8352;-17113
2047000;-8462;4620;404;8547;-17113
2048000;-8238;4908;-302;8514;-17113
2049000;-8558;4652;85;8612;-17113
2050000;-8126;5084;-737;8275;-17113
2051000;-8350;4876;-235;8411;-17113
2052000;-8366;4844;-118;8395;-17113
2053000;-8750;4684;106;8601;-17113
2054000;-8510;4764;192;8645;-17113
2055000;-8478;4716;87;8341;-17113
2056000;-8574;4428;307;8718;-17113
2057000;-8670;4668;157;8577;-17113
2058000;-8350;4908;-625;8298;-17113
2059000;-8350;4940;-263;8430;-17113
2060000;-8350;4732;-120;8457;-17113
2061000;-8398;4908;-319;8408;-17113
2062000;-8142;4972;-521;8386;-17113
2063000;-8366;5004;-298;8308;-17113
2064000;-8462;4636;45;8438;-17113
2065000;-8478;4380;153;8529;-17113
2066000;-8414;5084;-622;8274;-17113
2067000;-8430;4684;-44;8468;-17113
2068000;-8206;5020;-604;8199;-17113
2069000;-8158;4876;-122;8376;-17113
2070000;-8430;4652;6;8491;-17113
2071000;-8254;4876;-138;8415;-17113
2072000;-8190;5116;-224;8375;-17113
2073000;-8558;4668;-319;8314;-17113
2074000;-8222;5148;-592;8259;-17113
2075000;-8382;4860;3;8399;-17113
2076000;-8254;4940;-427;8366;-17113
2077000;-8414;4636;179;8552;-17113
2078000;-8174;5084;-585;8289;-17113
2079000;-8270;5100;-585;8334;-17113
2080000;-8350;4812;-130;8423;-17113
2081000;-8430;4684;28;8416;-17113
2082000;-8478;4524;172;8554;-17113
2083000;-8558;4476;378;8520;-17113
2084000;-8206;4956;-401;8371;-17113
2085000;-8734;4652;-93;8331;-17113
2086000;-8222;5132;-510;8165;-17113
2087000;-8222;5020;-444;8295;-17113
2088000;-8478;4876;-110;8462;-17113
2089000;-8414;4732;15;8379;-17113
2090000;-8462;4460;325;8562;-17113
2091000;-8190;5132;-528;8266;-17113
2092000;-8430;4732;-12;8391;-17113
2093000;-8510;4764;-36;8541;-17113
2094000;-8542;4428;255;8728;-17113
2095000;-8190;5100;-653;8277;-17113
2096000;-8254;5132;-579;8196;-17113
2097000;-8510;4556;247;8517;-17113
2098000;-8206;5148;-602;8318;-17113
2099000;-8206;5052;-553;8382;-17113
2100000;-8542;4652;388;8522;-17113
2101000;-8350;4876;-241;8413;-17113
2102000;-8558;4508;93;8498;-17113
2103000;-8750;4876;-206;8357;-17113
2104000;-8574;4348;362;8464;-17113
2105000;-8446;4620;229;8515;-17113
2106000;-8142;4988;-427;8384;-17113
2107000;-8222;4972;-214;8322;-17113
2108000;-8270;4876;-114;8506;-17113
2109000;-8430;4748;-81;8491;-17113
2110000;-8494;4652;-196;8414;-17113
2111000;-8238;4972;-228;8288;-17113
2112000;-8302;5052;-524;8203;-17113
2113000;-8414;4972;-282;8379;-17113
2114000;-8670;4652;249;8447;-17113
2115000;-8462;4636;212;8480;-17113
2116000;-8526;4556;247;8538;-17113
2117000;-8606;4492;235;8593;-17113
2118000;-8606;4620;156;8678;-17113
2119000;-8190;4956;-362;8394;-17113
2120000;-8190;5116;-591;8326;-17113
2121000;-8238;5148;-397;8288;-17113
2122000;-8318;4780;-56;8467;-17113
2123000;-8254;4812;-185;8431;-17113
2124000;-8494;4684;-9;8546;-17113
2125000;-8510;4668;-19;8412;-17113
2126000;-8446;4860;-196;8500;-17113
2127000;-8430;4668;312;8508;-17113
2128000;-8398;4988;-544;8277;-17113
2129000;-8382;4860;-99;8417;-17113
2130000;-8382;4988;-549;8275;-17113
2131000;-8398;4684;9;8411;-17113
2132000;-8366;4924;-489;8227;-17113
2133000;-8366;4700;182;8447;-17113
2134000;-8398;4908;-292;8455;-17113
2135000;-8190;5068;-626;8207;-17113
2136000;-8350;4972;-419;8373;-17113
2137000;-8254;4956;-179;8397;-17113
2138000;-8398;4684;57;8413;-17113
2139000;-8270;5068;-530;8201;-17113
2140000;-8430;4652;15;8407;-17113
2141000;-8382;4572;386;8533;-17113
2142000;-8190;5100;-622;8242;-17113
2143000;-8382;4844;-194;8510;-17113
2144000;-8398;4748;82;8396;-17113
2145000;-8398;4476;270;8687;-17113
2146000;-8222;5164;-620;8232;-17113
2147000;-8206;5068;-499;8304;-17113
2148000;-8238;4892;-272;8427;-17113
2149000;-8366;4652;-12;8479;-17113
2150000;-8286;5004;-419;8257;-17113
2151000;-8318;5004;-536;8280;-17113
2152000;-8398;4604;103;8459;-17113
2153000;-8174;5036;-454;8341;-17113
2154000;-8430;4716;57;8445;-17113
2155000;-8158;5100;-397;8289;-17113
2156000;-8398;4636;80;8384;-17113
2157000;-8430;4556;229;8568;-17113
2158000;-8350;4876;-300;8354;-17113
2159000;-8190;5132;-536;8248;-17113
2160000;-8222;5084;-643;8304;-17113
2161000;-8366;4860;-224;8366;-17113
2162000;-8654;4876;-245;8420;-17113
2163000;-8366;4828;-399;8414;-17113
2164000;-8302;5100;-602;8176;-17113
2165000;-8430;4796;52;8412;-17113
2166000;-8446;4684;6;8417;-17113
2167000;-8718;4876;-167;8498;-17113
2168000;-8174;5148;-514;8179;-17113
2169000;-8766;4636;341;8479;-17113
2170000;-8478;4652;194;8457;-17113
2171000;-8494;4524;190;8544;-17113
2172000;-8446;4732;93;8443;-17113
2173000;-8510;4876;124;8689;-17113
2174000;-8670;4732;26;8494;-17113
2175000;-8462;4604;106;8512;-17113
2176000;-8558;4540;296;8705;-17113
2177000;-8222;5068;-483;8252;-17113
2178000;-8254;5004;-520;8236;-17113
2179000;-8270;4892;-409;8314;-17113
2180000;-8366;4556;93;8401;-17113
2181000;-8734;4876;-263;8272;-17113
2182000;-8142;5116;-350;8288;-17113
2183000;-8222;5084;-690;8234;-17113
2184000;-8462;4828;-60;8514;-17113
2185000;-8222;5084;-508;8190;-17113
2186000;-8190;5004;-456;8266;-17113
2187000;-8238;4876;-157;8499;-17113
2188000;-8414;4604;-66;8410;-17113
2189000;-8430;4684;6;8401;-17113
2190000;-8366;4908;-325;8390;-17113
2191000;-8142;5068;-399;8280;-17113
2192000;-8158;5132;-678;8244;-17113
2193000;-8494;4636;64;8399;-17113
2194000;-8350;5068;-526;8303;-17113
2195000;-8398;4700;28;8429;-17113
